filename,label,validation
3-151080-A-20_000_003.mp3,crying_baby,False
3-151080-A-20_003_006.mp3,crying_baby,False
3-151081-A-20_000_003.mp3,crying_baby,False
3-151081-A-20_003_006.mp3,crying_baby,False
3-151081-B-20_000_003.mp3,crying_baby,False
3-151081-B-20_003_006.mp3,crying_baby,False
3-152007-A-20_000_003.mp3,crying_baby,False
3-152007-A-20_003_006.mp3,crying_baby,False
3-152007-B-20_000_003.mp3,crying_baby,False
3-152007-B-20_003_006.mp3,crying_baby,False
3-152007-C-20_000_003.mp3,crying_baby,False
3-152007-C-20_003_006.mp3,crying_baby,False
3-152007-D-20_000_003.mp3,crying_baby,False
3-152007-D-20_003_006.mp3,crying_baby,False
3-152007-E-20_000_003.mp3,crying_baby,False
3-152007-E-20_003_006.mp3,crying_baby,False
3-154926-A-40_000_003.mp3,helicopter,False
3-154926-A-40_003_006.mp3,helicopter,False
3-154926-B-40_000_003.mp3,helicopter,False
3-154926-B-40_003_006.mp3,helicopter,False
3-154957-A-1_000_003.mp3,rooster,False
3-154957-A-1_003_006.mp3,rooster,False
3-155312-A-0_000_003.mp3,dog,False
3-155312-A-0_003_006.mp3,dog,False
3-155642-A-11_000_003.mp3,sea_waves,False
3-155642-A-11_003_006.mp3,sea_waves,False
3-155642-B-11_000_003.mp3,sea_waves,False
3-155642-B-11_003_006.mp3,sea_waves,False
3-156558-A-21_000_003.mp3,sneezing,False
3-156558-A-21_003_006.mp3,sneezing,False
3-157149-A-10_000_003.mp3,rain,False
3-157149-A-10_003_006.mp3,rain,False
3-157187-A-12_000_003.mp3,crackling_fire,False
3-157187-A-12_003_006.mp3,crackling_fire,False
3-157487-A-10_000_003.mp3,rain,False
3-157487-A-10_003_006.mp3,rain,False
3-157615-A-10_000_003.mp3,rain,False
3-157615-A-10_003_006.mp3,rain,False
3-157695-A-0_000_003.mp3,dog,False
3-157695-A-0_003_006.mp3,dog,False
3-158476-A-12_000_003.mp3,crackling_fire,False
3-158476-A-12_003_006.mp3,crackling_fire,False
3-163288-A-1_000_003.mp3,rooster,False
3-163288-A-1_003_006.mp3,rooster,False
3-163459-A-0_000_003.mp3,dog,False
3-163459-A-0_003_006.mp3,dog,False
3-164120-A-11_000_003.mp3,sea_waves,False
3-164120-A-11_003_006.mp3,sea_waves,False
3-164630-A-11_000_003.mp3,sea_waves,False
3-164630-A-11_003_006.mp3,sea_waves,False
3-164688-A-38_000_003.mp3,clock_tick,False
3-164688-A-38_003_006.mp3,clock_tick,False
3-165856-A-41_000_003.mp3,chainsaw,False
3-165856-A-41_003_006.mp3,chainsaw,False
3-166422-A-11_000_003.mp3,sea_waves,False
3-166422-A-11_003_006.mp3,sea_waves,False
3-170015-A-0_000_003.mp3,dog,False
3-170015-A-0_003_006.mp3,dog,False
3-170377-A-38_000_003.mp3,clock_tick,False
3-170377-A-38_003_006.mp3,clock_tick,False
3-170383-A-38_000_003.mp3,clock_tick,False
3-170383-A-38_003_006.mp3,clock_tick,False
3-171012-A-38_000_003.mp3,clock_tick,False
3-171012-A-38_003_006.mp3,clock_tick,False
3-171041-A-38_000_003.mp3,clock_tick,False
3-171041-A-38_003_006.mp3,clock_tick,False
3-180256-A-0_000_003.mp3,dog,False
3-180256-A-0_003_006.mp3,dog,False
3-180977-A-0_000_003.mp3,dog,False
3-180977-A-0_003_006.mp3,dog,False
3-187710-A-11_000_003.mp3,sea_waves,False
3-187710-A-11_003_006.mp3,sea_waves,False
3-65748-A-12_000_003.mp3,crackling_fire,False
3-65748-A-12_003_006.mp3,crackling_fire,False
3-68630-A-40_000_003.mp3,helicopter,False
3-68630-A-40_003_006.mp3,helicopter,False
3-68630-B-40_000_003.mp3,helicopter,False
3-68630-B-40_003_006.mp3,helicopter,False
3-68630-C-40_000_003.mp3,helicopter,False
3-68630-C-40_003_006.mp3,helicopter,False
4-125929-A-40_000_003.mp3,helicopter,False
4-125929-A-40_003_006.mp3,helicopter,False
4-149294-A-41_000_003.mp3,chainsaw,False
4-149294-A-41_003_006.mp3,chainsaw,False
4-149294-B-41_000_003.mp3,chainsaw,False
4-149294-B-41_003_006.mp3,chainsaw,False
4-156843-A-21_000_003.mp3,sneezing,False
4-156843-A-21_003_006.mp3,sneezing,False
4-156844-A-21_000_003.mp3,sneezing,False
4-156844-A-21_003_006.mp3,sneezing,False
4-157297-A-21_000_003.mp3,sneezing,False
4-157297-A-21_003_006.mp3,sneezing,False
4-157611-A-41_000_003.mp3,chainsaw,False
4-157611-A-41_003_006.mp3,chainsaw,False
4-157611-B-41_000_003.mp3,chainsaw,False
4-157611-B-41_003_006.mp3,chainsaw,False
4-160999-A-10_000_003.mp3,rain,False
4-160999-A-10_003_006.mp3,rain,False
4-161127-A-10_000_003.mp3,rain,False
4-161127-A-10_003_006.mp3,rain,False
4-161579-A-40_000_003.mp3,helicopter,False
4-161579-A-40_003_006.mp3,helicopter,False
4-161579-B-40_000_003.mp3,helicopter,False
4-161579-B-40_003_006.mp3,helicopter,False
4-163264-A-10_000_003.mp3,rain,False
4-163264-A-10_003_006.mp3,rain,False
4-164021-A-1_000_003.mp3,rooster,False
4-164021-A-1_003_006.mp3,rooster,False
4-164064-A-1_000_003.mp3,rooster,False
4-164064-A-1_003_006.mp3,rooster,False
4-164064-B-1_000_003.mp3,rooster,False
4-164064-B-1_003_006.mp3,rooster,False
4-164064-C-1_000_003.mp3,rooster,False
4-164064-C-1_003_006.mp3,rooster,False
4-164206-A-10_000_003.mp3,rain,False
4-164206-A-10_003_006.mp3,rain,False
4-164661-A-12_000_003.mp3,crackling_fire,False
4-164661-A-12_003_006.mp3,crackling_fire,False
4-164661-B-12_000_003.mp3,crackling_fire,False
4-164661-B-12_003_006.mp3,crackling_fire,False
4-164859-A-1_000_003.mp3,rooster,False
4-164859-A-1_003_006.mp3,rooster,False
4-165823-A-41_000_003.mp3,chainsaw,False
4-165823-A-41_003_006.mp3,chainsaw,False
4-165823-B-41_000_003.mp3,chainsaw,False
4-165823-B-41_003_006.mp3,chainsaw,False
4-166661-A-10_000_003.mp3,rain,False
4-166661-A-10_003_006.mp3,rain,False
4-167063-A-11_000_003.mp3,sea_waves,False
4-167063-A-11_003_006.mp3,sea_waves,False
4-167063-B-11_000_003.mp3,sea_waves,False
4-167063-B-11_003_006.mp3,sea_waves,False
4-167063-C-11_000_003.mp3,sea_waves,False
4-167063-C-11_003_006.mp3,sea_waves,False
4-167077-A-20_000_003.mp3,crying_baby,False
4-167077-A-20_003_006.mp3,crying_baby,False
4-167077-B-20_000_003.mp3,crying_baby,False
4-167077-B-20_003_006.mp3,crying_baby,False
4-167077-C-20_000_003.mp3,crying_baby,False
4-167077-C-20_003_006.mp3,crying_baby,False
4-167642-A-21_000_003.mp3,sneezing,False
4-167642-A-21_003_006.mp3,sneezing,False
4-169127-A-41_000_003.mp3,chainsaw,False
4-169127-A-41_003_006.mp3,chainsaw,False
4-169127-B-41_000_003.mp3,chainsaw,False
4-169127-B-41_003_006.mp3,chainsaw,False
4-170078-A-1_000_003.mp3,rooster,False
4-170078-A-1_003_006.mp3,rooster,False
4-170247-A-12_000_003.mp3,crackling_fire,False
4-170247-A-12_003_006.mp3,crackling_fire,False
4-170247-B-12_000_003.mp3,crackling_fire,False
4-170247-B-12_003_006.mp3,crackling_fire,False
4-171207-A-12_000_003.mp3,crackling_fire,False
4-171207-A-12_003_006.mp3,crackling_fire,False
4-171519-A-21_000_003.mp3,sneezing,False
4-171519-A-21_003_006.mp3,sneezing,False
4-175000-A-40_000_003.mp3,helicopter,False
4-175000-A-40_003_006.mp3,helicopter,False
4-175000-B-40_000_003.mp3,helicopter,False
4-175000-B-40_003_006.mp3,helicopter,False
4-175000-C-40_000_003.mp3,helicopter,False
4-175000-C-40_003_006.mp3,helicopter,False
4-175945-A-38_000_003.mp3,clock_tick,False
4-175945-A-38_003_006.mp3,clock_tick,False
4-177250-A-10_000_003.mp3,rain,False
4-177250-A-10_003_006.mp3,rain,False
4-179984-A-38_000_003.mp3,clock_tick,False
4-179984-A-38_003_006.mp3,clock_tick,False
4-180380-A-10_000_003.mp3,rain,False
4-180380-A-10_003_006.mp3,rain,False
4-181035-A-38_000_003.mp3,clock_tick,False
4-181035-A-38_003_006.mp3,clock_tick,False
4-181286-A-10_000_003.mp3,rain,False
4-181286-A-10_003_006.mp3,rain,False
4-181563-A-12_000_003.mp3,crackling_fire,False
4-181563-A-12_003_006.mp3,crackling_fire,False
4-181865-A-38_000_003.mp3,clock_tick,False
4-181865-A-38_003_006.mp3,clock_tick,False
4-182368-A-12_000_003.mp3,crackling_fire,False
4-182368-A-12_003_006.mp3,crackling_fire,False
4-182369-A-12_000_003.mp3,crackling_fire,False
4-182369-A-12_003_006.mp3,crackling_fire,False
4-182395-A-0_000_003.mp3,dog,False
4-182395-A-0_003_006.mp3,dog,False
4-182613-A-11_000_003.mp3,sea_waves,False
4-182613-A-11_003_006.mp3,sea_waves,False
4-182613-B-11_000_003.mp3,sea_waves,False
4-182613-B-11_003_006.mp3,sea_waves,False
4-183487-A-1_000_003.mp3,rooster,False
4-183487-A-1_003_006.mp3,rooster,False
4-183992-A-0_000_003.mp3,dog,False
4-183992-A-0_003_006.mp3,dog,False
4-184434-A-21_000_003.mp3,sneezing,False
4-184434-A-21_003_006.mp3,sneezing,False
4-184575-A-0_000_003.mp3,dog,False
4-184575-A-0_003_006.mp3,dog,False
4-185415-A-21_000_003.mp3,sneezing,False
4-185415-A-21_003_006.mp3,sneezing,False
4-185575-A-20_000_003.mp3,crying_baby,False
4-185575-A-20_003_006.mp3,crying_baby,False
4-185575-B-20_000_003.mp3,crying_baby,False
4-185575-B-20_003_006.mp3,crying_baby,False
4-185575-C-20_000_003.mp3,crying_baby,False
4-185575-C-20_003_006.mp3,crying_baby,False
4-185619-A-21_000_003.mp3,sneezing,False
4-185619-A-21_003_006.mp3,sneezing,False
4-188033-A-38_000_003.mp3,clock_tick,False
4-188033-A-38_003_006.mp3,clock_tick,False
4-191327-A-38_000_003.mp3,clock_tick,False
4-191327-A-38_003_006.mp3,clock_tick,False
4-191687-A-0_000_003.mp3,dog,False
4-191687-A-0_003_006.mp3,dog,False
4-192236-A-0_000_003.mp3,dog,False
4-192236-A-0_003_006.mp3,dog,False
4-193480-A-40_000_003.mp3,helicopter,False
4-193480-A-40_003_006.mp3,helicopter,False
4-193480-B-40_000_003.mp3,helicopter,False
4-193480-B-40_003_006.mp3,helicopter,False
4-194711-A-38_000_003.mp3,clock_tick,False
4-194711-A-38_003_006.mp3,clock_tick,False
4-194754-A-0_000_003.mp3,dog,False
4-194754-A-0_003_006.mp3,dog,False
4-195497-A-11_000_003.mp3,sea_waves,False
4-195497-A-11_003_006.mp3,sea_waves,False
4-195497-B-11_000_003.mp3,sea_waves,False
4-195497-B-11_003_006.mp3,sea_waves,False
4-198965-A-38_000_003.mp3,clock_tick,False
4-198965-A-38_003_006.mp3,clock_tick,False
4-199261-A-0_000_003.mp3,dog,False
4-199261-A-0_003_006.mp3,dog,False
4-204618-A-11_000_003.mp3,sea_waves,False
4-204618-A-11_003_006.mp3,sea_waves,False
4-207124-A-0_000_003.mp3,dog,False
4-207124-A-0_003_006.mp3,dog,False
4-208021-A-1_000_003.mp3,rooster,False
4-208021-A-1_003_006.mp3,rooster,False
4-59579-A-20_000_003.mp3,crying_baby,False
4-59579-A-20_003_006.mp3,crying_baby,False
4-59579-B-20_000_003.mp3,crying_baby,False
4-59579-B-20_003_006.mp3,crying_baby,False
5-151085-A-20_000_003.mp3,crying_baby,True
5-151085-A-20_003_006.mp3,crying_baby,True
5-170338-A-41_000_003.mp3,chainsaw,True
5-170338-A-41_003_006.mp3,chainsaw,True
5-170338-B-41_000_003.mp3,chainsaw,True
5-170338-B-41_003_006.mp3,chainsaw,True
5-171653-A-41_000_003.mp3,chainsaw,True
5-171653-A-41_003_006.mp3,chainsaw,True
5-177957-A-40_000_003.mp3,helicopter,True
5-177957-A-40_003_006.mp3,helicopter,True
5-177957-B-40_000_003.mp3,helicopter,True
5-177957-B-40_003_006.mp3,helicopter,True
5-177957-C-40_000_003.mp3,helicopter,True
5-177957-C-40_003_006.mp3,helicopter,True
5-177957-D-40_000_003.mp3,helicopter,True
5-177957-D-40_003_006.mp3,helicopter,True
5-177957-E-40_000_003.mp3,helicopter,True
5-177957-E-40_003_006.mp3,helicopter,True
5-181766-A-10_000_003.mp3,rain,True
5-181766-A-10_003_006.mp3,rain,True
5-185579-A-41_000_003.mp3,chainsaw,True
5-185579-A-41_003_006.mp3,chainsaw,True
5-185579-B-41_000_003.mp3,chainsaw,True
5-185579-B-41_003_006.mp3,chainsaw,True
5-186924-A-12_000_003.mp3,crackling_fire,True
5-186924-A-12_003_006.mp3,crackling_fire,True
5-187979-A-21_000_003.mp3,sneezing,True
5-187979-A-21_003_006.mp3,sneezing,True
5-188655-A-10_000_003.mp3,rain,True
5-188655-A-10_003_006.mp3,rain,True
5-189212-A-12_000_003.mp3,crackling_fire,True
5-189212-A-12_003_006.mp3,crackling_fire,True
5-189237-A-12_000_003.mp3,crackling_fire,True
5-189237-A-12_003_006.mp3,crackling_fire,True
5-191131-A-40_000_003.mp3,helicopter,True
5-191131-A-40_003_006.mp3,helicopter,True
5-193339-A-10_000_003.mp3,rain,True
5-193339-A-10_003_006.mp3,rain,True
5-193473-A-12_000_003.mp3,crackling_fire,True
5-193473-A-12_003_006.mp3,crackling_fire,True
5-193473-B-12_000_003.mp3,crackling_fire,True
5-193473-B-12_003_006.mp3,crackling_fire,True
5-194533-A-21_000_003.mp3,sneezing,True
5-194533-A-21_003_006.mp3,sneezing,True
5-194892-A-10_000_003.mp3,rain,True
5-194892-A-10_003_006.mp3,rain,True
5-194930-A-1_000_003.mp3,rooster,True
5-194930-A-1_003_006.mp3,rooster,True
5-194930-B-1_000_003.mp3,rooster,True
5-194930-B-1_003_006.mp3,rooster,True
5-195710-A-10_000_003.mp3,rain,True
5-195710-A-10_003_006.mp3,rain,True
5-198321-A-10_000_003.mp3,rain,True
5-198321-A-10_003_006.mp3,rain,True
5-198411-A-20_000_003.mp3,crying_baby,True
5-198411-A-20_003_006.mp3,crying_baby,True
5-198411-B-20_000_003.mp3,crying_baby,True
5-198411-B-20_003_006.mp3,crying_baby,True
5-198411-C-20_000_003.mp3,crying_baby,True
5-198411-C-20_003_006.mp3,crying_baby,True
5-198411-D-20_000_003.mp3,crying_baby,True
5-198411-D-20_003_006.mp3,crying_baby,True
5-198411-E-20_000_003.mp3,crying_baby,True
5-198411-E-20_003_006.mp3,crying_baby,True
5-198411-F-20_000_003.mp3,crying_baby,True
5-198411-F-20_003_006.mp3,crying_baby,True
5-198411-G-20_000_003.mp3,crying_baby,True
5-198411-G-20_003_006.mp3,crying_baby,True
5-200334-A-1_000_003.mp3,rooster,True
5-200334-A-1_003_006.mp3,rooster,True
5-200334-B-1_000_003.mp3,rooster,True
5-200334-B-1_003_006.mp3,rooster,True
5-200339-A-1_000_003.mp3,rooster,True
5-200339-A-1_003_006.mp3,rooster,True
5-200461-A-11_000_003.mp3,sea_waves,True
5-200461-A-11_003_006.mp3,sea_waves,True
5-200461-B-11_000_003.mp3,sea_waves,True
5-200461-B-11_003_006.mp3,sea_waves,True
5-201194-A-38_000_003.mp3,clock_tick,True
5-201194-A-38_003_006.mp3,clock_tick,True
5-201274-A-21_000_003.mp3,sneezing,True
5-201274-A-21_003_006.mp3,sneezing,True
5-202220-A-21_000_003.mp3,sneezing,True
5-202220-A-21_003_006.mp3,sneezing,True
5-202898-A-10_000_003.mp3,rain,True
5-202898-A-10_003_006.mp3,rain,True
5-203128-A-0_000_003.mp3,dog,True
5-203128-A-0_003_006.mp3,dog,True
5-203128-B-0_000_003.mp3,dog,True
5-203128-B-0_003_006.mp3,dog,True
5-203739-A-10_000_003.mp3,rain,True
5-203739-A-10_003_006.mp3,rain,True
5-205898-A-40_000_003.mp3,helicopter,True
5-205898-A-40_003_006.mp3,helicopter,True
5-208030-A-0_000_003.mp3,dog,True
5-208030-A-0_003_006.mp3,dog,True
5-208624-A-38_000_003.mp3,clock_tick,True
5-208624-A-38_003_006.mp3,clock_tick,True
5-208810-A-11_000_003.mp3,sea_waves,True
5-208810-A-11_003_006.mp3,sea_waves,True
5-208810-B-11_000_003.mp3,sea_waves,True
5-208810-B-11_003_006.mp3,sea_waves,True
5-209698-A-38_000_003.mp3,clock_tick,True
5-209698-A-38_003_006.mp3,clock_tick,True
5-209833-A-38_000_003.mp3,clock_tick,True
5-209833-A-38_003_006.mp3,clock_tick,True
5-210571-A-38_000_003.mp3,clock_tick,True
5-210571-A-38_003_006.mp3,clock_tick,True
5-212181-A-38_000_003.mp3,clock_tick,True
5-212181-A-38_003_006.mp3,clock_tick,True
5-212454-A-0_000_003.mp3,dog,True
5-212454-A-0_003_006.mp3,dog,True
5-213077-A-11_000_003.mp3,sea_waves,True
5-213077-A-11_003_006.mp3,sea_waves,True
5-213802-A-12_000_003.mp3,crackling_fire,True
5-213802-A-12_003_006.mp3,crackling_fire,True
5-213855-A-0_000_003.mp3,dog,True
5-213855-A-0_003_006.mp3,dog,True
5-215658-A-12_000_003.mp3,crackling_fire,True
5-215658-A-12_003_006.mp3,crackling_fire,True
5-215658-B-12_000_003.mp3,crackling_fire,True
5-215658-B-12_003_006.mp3,crackling_fire,True
5-216370-A-41_000_003.mp3,chainsaw,True
5-216370-A-41_003_006.mp3,chainsaw,True
5-216370-B-41_000_003.mp3,chainsaw,True
5-216370-B-41_003_006.mp3,chainsaw,True
5-217158-A-0_000_003.mp3,dog,True
5-217158-A-0_003_006.mp3,dog,True
5-219342-A-38_000_003.mp3,clock_tick,True
5-219342-A-38_003_006.mp3,clock_tick,True
5-219379-A-11_000_003.mp3,sea_waves,True
5-219379-A-11_003_006.mp3,sea_waves,True
5-219379-B-11_000_003.mp3,sea_waves,True
5-219379-B-11_003_006.mp3,sea_waves,True
5-219379-C-11_000_003.mp3,sea_waves,True
5-219379-C-11_003_006.mp3,sea_waves,True
5-220026-A-21_000_003.mp3,sneezing,True
5-220026-A-21_003_006.mp3,sneezing,True
5-220027-A-21_000_003.mp3,sneezing,True
5-220027-A-21_003_006.mp3,sneezing,True
5-220955-A-40_000_003.mp3,helicopter,True
5-220955-A-40_003_006.mp3,helicopter,True
5-221518-A-21_000_003.mp3,sneezing,True
5-221518-A-21_003_006.mp3,sneezing,True
5-221593-A-21_000_003.mp3,sneezing,True
5-221593-A-21_003_006.mp3,sneezing,True
5-222524-A-41_000_003.mp3,chainsaw,True
5-222524-A-41_003_006.mp3,chainsaw,True
5-231762-A-0_000_003.mp3,dog,True
5-231762-A-0_003_006.mp3,dog,True
5-233160-A-1_000_003.mp3,rooster,True
5-233160-A-1_003_006.mp3,rooster,True
5-234879-A-1_000_003.mp3,rooster,True
5-234879-A-1_003_006.mp3,rooster,True
5-234879-B-1_000_003.mp3,rooster,True
5-234879-B-1_003_006.mp3,rooster,True
5-235671-A-38_000_003.mp3,clock_tick,True
5-235671-A-38_003_006.mp3,clock_tick,True
5-9032-A-0_000_003.mp3,dog,True
5-9032-A-0_003_006.mp3,dog,True
